order,urn,name,name_acronym,party,party_acronym,vote,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,1485,55,bandeja2,1,0.010335,-3.923571,0.066206,90.23,0.08,-26.54,54,OPCION 2,5.8
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,1485,54,bandeja2,1,0.025461,-3.989733,0.049825,0.0,0.17,33.75,55,OPCION 4,5.9
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,1485,57,bandeja2,1,0.08152,-3.973217,0.067225,103.5,1.3,108.89,56,OPCION 2,6.0
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,1485,56,bandeja2,1,0.057043,-4.045326,0.074902,-2.69,-5.82,50.61,57,OPCION 4,6.1
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,1485,58,bandeja2,1,0.058458,-3.971035,0.093303,1.53,-44.72,19.38,58,OPCION 4,6.2
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,1485,77,bandeja2,1,-0.039234,-4.006489,0.148033,27.95,-43.15,-50.68,59,OPCION 2,6.3
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,1485,59,bandeja2,1,-0.033554,-3.952577,0.04959,-1.08,-0.38,-54.26,60,OPCION 4,6.4
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,1485,62,bandeja2,1,0.004357,-4.066798,0.067553,96.56,-0.12,-48.21,61,OPCION 2,6.5
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,1485,60,bandeja2,1,-0.055422,-4.064244,0.0661,97.38,-2.82,-43.26,62,OPCION 4,6.6
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,1485,61,bandeja2,1,-0.022922,-4.066214,0.067247,96.8,-0.15,-47.97,63,OPCION 4,6.7
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,1485,63,bandeja2,1,0.023583,-3.983331,0.087484,47.28,-3.42,-59.83,64,OPCION 4,6.8
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,1485,64,bandeja2,1,0.008849,-4.011157,0.089105,31.59,-37.08,-18.81,65,OPCION 2,6.9
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,1485,66,bandeja2,1,-0.062923,-4.005291,0.081837,11.01,-14.7,-1.31,66,OPCION 4,7.0
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,1485,65,bandeja2,1,-0.060964,-4.002298,0.061991,11.96,-14.18,-5.21,67,OPCION 4,7.1
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,1485,67,bandeja2,1,-0.018211,-3.95276,0.093975,-2.04,-48.82,-8.03,68,OPCION 2,7.2
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,1485,68,bandeja2,1,0.034755,-4.056468,0.113919,30.0,21.28,-41.25,69,OPCION 4,7.3
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,1485,69,bandeja2,1,-0.037808,-3.941059,0.099667,176.28,-48.72,-5.68,70,OPCION 4,7.4
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,1485,70,bandeja2,1,-0.003071,-4.00786,0.128694,-3.71,-49.61,-7.24,71,OPCION 2,7.5
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,1485,71,bandeja2,1,-0.046819,-4.056021,0.103864,3.09,-2.89,-39.61,72,OPCION 4,7.6
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,1485,72,bandeja2,1,-0.076589,-3.986119,0.121871,-89.71,-18.08,58.93,73,OPCION 2,7.7
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,1485,75,bandeja2,1,-0.000452,-4.069689,0.138591,-41.63,33.42,-123.41,74,OPCION 4,7.8
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,1485,73,bandeja2,1,-0.078904,-3.951548,0.129212,-70.6,-89.83,39.22,75,OPCION 2,7.9
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,1485,74,bandeja2,1,0.063931,-4.018902,0.126589,25.3,134.51,101.71,76,OPCION 4,8.0
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,1485,79,bandeja2,1,-0.024004,-4.009477,0.135685,26.09,-43.95,-47.76,77,OPCION 4,8.1
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,1485,76,bandeja2,1,0.05684,-3.966393,0.125561,-135.21,-1.34,-58.38,78,OPCION 2,8.2
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,1485,78,bandeja2,1,-0.076154,-4.05009,0.149273,134.44,87.47,-12.92,79,OPCION 4,8.3
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,1485,80,bandeja2,1,-0.010183,-3.93265,0.141646,1.03,16.4,0.24,80,OPCION 4,8.4
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,1485,81,bandeja2,1,0.066779,-3.98972,0.174382,16.25,171.06,75.57,81,OPCION 2,8.5
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,1485,82,bandeja2,1,0.010637,-4.065946,0.170197,46.54,-17.98,44.34,82,VICIADO,8.6
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,1485,83,bandeja2,1,0.06097,-4.066115,0.160267,90.09,0.78,44.37,83,OPCION 2,8.7
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,1485,84,bandeja2,1,-0.00714,-4.01682,0.189881,34.31,10.28,20.97,84,OPCION 2,8.8
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,1485,85,bandeja2,1,0.008282,-3.971931,0.153204,87.2,-138.72,-1.94,85,OPCION 4,8.9
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,1485,86,bandeja2,1,0.056701,-3.998228,0.191499,18.43,-0.77,-74.21,86,OPCION 4,9.0
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,1485,87,bandeja2,1,0.004287,-3.930873,0.158179,178.05,16.12,-10.51,87,OPCION 4,9.1
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,1485,88,bandeja2,1,0.063278,-4.062736,0.21278,-90.32,0.8,45.26,88,OPCION 4,9.2
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,1485,89,bandeja2,1,0.027246,-4.070316,0.211169,90.11,-22.39,48.91,89,OPCION 4,9.3
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,1485,90,bandeja2,1,0.002426,-4.047743,0.21256,124.74,-10.25,49.6,90,VICIADO,9.4
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,1485,93,bandeja2,1,0.01638,-3.928607,0.196007,178.27,16.33,-11.69,91,OPCION 4,9.5
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,1485,91,bandeja2,1,0.014045,-3.929847,0.175869,177.64,16.13,-13.75,92,OPCION 4,9.6
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,1485,92,bandeja2,1,-0.076079,-4.006141,0.184818,0.17,-60.5,-86.74,93,OPCION 2,9.7
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,1485,94,bandeja2,1,-0.049043,-3.973583,0.192088,-21.68,-42.59,-30.95,94,OPCION 2,9.8
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,1485,97,bandeja2,1,0.011843,-3.945267,0.218796,-1.05,16.69,-33.38,95,OPCION 2,9.9
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,1485,95,bandeja2,1,0.051646,-3.927858,0.224392,-91.1,14.83,-33.31,96,OPCION 4,10.0
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,1485,96,bandeja2,1,-0.055535,-4.067903,0.21423,-84.67,13.36,-36.89,97,OPCION 4,10.1
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,1485,98,bandeja2,1,-0.037674,-4.058919,0.236971,100.78,-55.18,-47.24,98,OPCION 2,10.2
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,1485,99,bandeja2,1,-0.017776,-4.011312,0.222595,34.54,-8.99,50.42,99,OPCION 2,10.3
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,1485,100,bandeja2,1,0.018373,-4.088138,0.274719,73.51,70.79,0.03,100,OPCION 4,10.4
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,1485,101,bandeja2,1,0.056923,-3.977652,0.2264,-1.71,11.56,-35.91,101,OPCION 2,10.5
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,1485,102,bandeja2,1,-0.047038,-3.923093,0.204074,-70.35,-71.94,16.36,102,OPCION 4,10.6
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,1485,103,bandeja2,1,0.071551,-3.988755,0.246666,-2.89,12.74,-76.74,103,OPCION 2,10.7
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,1485,104,bandeja2,1,0.014856,-4.042019,0.266577,48.71,-14.53,47.16,104,OPCION 2,10.8
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,1485,105,bandeja2,1,0.007876,-3.937722,0.259689,-152.44,-12.84,16.65,105,OPCION 2,10.9
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,1485,106,bandeja2,1,-0.071594,-3.982294,0.217633,28.44,-38.78,-102.02,106,OPCION 2,11.0
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,1485,109,bandeja2,1,-0.056606,-3.974617,0.247317,-22.82,-41.94,-29.07,107,OPCION 4,11.1
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,1485,107,bandeja2,1,-0.010005,-4.019546,0.23909,34.54,-9.06,50.67,108,OPCION 2,11.2
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,1485,108,bandeja2,1,0.061402,-4.034879,0.273073,49.65,12.61,24.37,109,OPCION 4,11.3
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,1485,110,bandeja2,1,-0.002834,-4.018227,0.261131,35.33,6.05,29.59,110,OPCION 4,11.4
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,1485,111,bandeja2,1,0.064976,-3.977468,0.294638,17.84,43.06,47.13,111,OPCION 4,11.5
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,1485,113,bandeja2,1,-0.070252,-4.019548,0.273663,-52.82,0.68,109.98,112,OPCION 2,11.6
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,1485,112,bandeja2,1,0.038556,-3.987776,0.295196,17.75,43.11,47.0,113,OPCION 4,11.7
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,199,2,bandeja1,2,-0.005264,3.935266,0.04954,0.13,0.08,-4.25,1,OPCION 4,0.5
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,199,1,bandeja1,2,-0.023626,3.989463,0.04962,-0.01,0.02,-4.45,2,OPCION 2,0.6
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,199,5,bandeja1,2,-0.077532,3.973902,0.06619,90.27,-0.07,-71.72,3,OPCION 4,0.7
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,199,3,bandeja1,2,-0.001547,3.93009,0.069354,-0.01,0.27,5.98,4,OPCION 2,0.8
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,199,4,bandeja1,2,0.042097,4.032399,0.048788,-179.71,-0.28,-89.64,5,OPCION 4,0.9
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,199,6,bandeja1,2,0.037054,4.037089,0.06821,-179.99,-0.02,-72.37,6,OPCION 4,1.0
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,199,7,bandeja1,2,-0.00241,4.085534,0.068517,-82.03,177.67,2.75,7,OPCION 4,1.1
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,199,8,bandeja1,2,-0.024354,3.981111,0.069343,-0.72,0.28,7.63,8,OPCION 4,1.2
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,199,9,bandeja1,2,-0.048645,4.0372,0.069716,-0.21,-0.34,17.93,9,OPCION 4,1.3
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,199,12,bandeja1,2,0.034128,4.044561,0.087805,-0.3,0.03,37.31,10,OPCION 4,1.4
28,urn1,Magally Santisteban,MS,Fuerza Popular,FP,INDETERMINADO,199,10,bandeja1,2,-0.036797,4.044225,0.049922,0.12,-0.2,-1.44,11,OPCION 4,1.5
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,199,11,bandeja1,2,0.024511,3.912658,0.105536,89.68,0.54,18.05,12,OPCION 2,1.6
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,199,13,bandeja1,2,-0.008986,3.939784,0.089371,-179.91,0.21,18.01,13,OPCION 2,1.7
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,199,14,bandeja1,2,0.045379,3.960824,0.066187,89.78,0.1,-48.03,14,OPCION 4,1.8
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,199,15,bandeja1,2,-0.031865,3.987683,0.089179,-0.51,0.3,17.99,15,OPCION 2,1.9
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,199,16,bandeja1,2,0.030592,4.063127,0.10765,-0.04,-0.23,-31.18,16,OPCION 4,2.0
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,199,17,bandeja1,2,0.085018,4.005574,0.067311,98.93,-0.14,93.12,17,OPCION 4,2.1
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,199,18,bandeja1,2,-0.074388,4.049186,0.10579,-90.28,-0.18,56.97,18,OPCION 4,2.2
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,199,19,bandeja1,2,0.023706,4.06866,0.12754,-0.04,-0.02,-18.98,19,OPCION 2,2.3
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,199,20,bandeja1,2,-0.003976,4.022496,0.108205,-1.1,-0.11,-31.21,20,OPCION 4,2.4
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,199,21,bandeja1,2,-0.011759,3.930424,0.125555,89.89,0.19,36.7,21,OPCION 4,2.5
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,199,22,bandeja1,2,-0.072859,3.948552,0.118683,89.88,-0.13,-54.34,22,OPCION 2,2.6
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,199,23,bandeja1,2,0.073878,3.981764,0.105024,-62.6,32.31,108.41,23,OPCION 2,2.7
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,199,24,bandeja1,2,0.056558,3.982387,0.115361,113.65,15.53,99.67,24,OPCION 4,2.8
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,199,27,bandeja1,2,-0.035645,3.980277,0.109163,-0.78,-0.04,-31.29,25,OPCION 4,2.9
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,199,25,bandeja1,2,0.022823,4.069273,0.147465,179.9,-0.11,-18.88,26,OPCION 2,3.0
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,199,26,bandeja1,2,-0.042922,3.968986,0.1293,-0.62,-0.33,-54.55,27,OPCION 2,3.1
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,199,28,bandeja1,2,-0.05576,4.04111,0.1059,90.36,0.14,-123.02,28,OPCION 4,3.2
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,199,30,bandeja1,2,-0.048182,3.974478,0.152006,-6.65,-0.46,-57.75,29,OPCION 2,3.3
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,199,29,bandeja1,2,0.000411,4.038472,0.144181,-90.8,0.14,-18.97,30,OPCION 4,3.4
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,199,31,bandeja1,2,0.008405,3.993716,0.144972,-90.61,0.23,-18.97,31,OPCION 4,3.5
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,199,34,bandeja1,2,0.00301,4.016551,0.144539,-90.91,0.14,-18.96,32,OPCION 4,3.6
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,199,32,bandeja1,2,0.029948,3.96507,0.148238,89.37,-65.86,-18.64,33,OPCION 4,3.7
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,199,33,bandeja1,2,-0.003842,3.926826,0.163414,-16.25,-166.21,-1.9,34,OPCION 4,3.8
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,199,36,bandeja1,2,-0.058377,4.037944,0.169262,-25.53,-90.31,-1.77,35,VICIADO,3.9
