order,urn,name,name_acronym,party,party_acronym,vote,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,5531,79,bandeja2,132,-0.148704,-3.929228,0.071211,-3.56,-179.94,64.21,79,OPCION 4,8.3
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,5531,84,bandeja2,132,0.06932,-3.916996,0.077428,-19.75,-1.78,-33.97,80,OPCION 4,8.4
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,5531,80,bandeja2,132,-0.06152,-3.873476,0.060072,-179.78,16.55,10.58,81,OPCION 2,8.5
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,5531,81,bandeja2,132,-0.043301,-3.830949,0.076723,-101.48,-0.11,14.2,82,VICIADO,8.6
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,5531,82,bandeja2,132,0.013726,-3.857606,0.096946,-27.95,-42.71,21.1,83,OPCION 2,8.7
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,5531,83,bandeja2,132,-0.063748,-4.058343,0.074506,-42.97,-9.22,-34.21,84,OPCION 2,8.8
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,5531,85,bandeja2,132,-0.042796,-4.156775,0.065908,-69.34,-88.23,-34.49,85,OPCION 4,8.9
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,5531,86,bandeja2,132,0.066607,-3.985765,0.077075,-91.58,19.05,-21.27,86,OPCION 4,9.0
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,5531,87,bandeja2,132,0.003711,-3.994384,0.069953,-1.56,4.54,-27.25,87,OPCION 4,9.1
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,5531,88,bandeja2,132,0.076546,-3.938662,0.106115,-136.06,-4.51,-19.97,88,OPCION 4,9.2
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,5531,89,bandeja2,132,0.054721,-4.000952,0.079105,-51.56,9.69,-21.02,89,OPCION 4,9.3
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,5531,90,bandeja2,132,-0.086355,-4.102246,0.095136,-132.52,0.63,-25.06,90,VICIADO,9.4
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,5531,94,bandeja2,132,-0.156009,-4.002312,0.083809,-28.53,-32.17,16.56,91,OPCION 4,9.5
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,5531,91,bandeja2,132,-0.131778,-4.007066,0.084634,-42.06,3.15,64.39,92,OPCION 4,9.6
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,5531,92,bandeja2,132,-0.027503,-4.039803,0.060183,101.58,0.01,-29.75,93,OPCION 2,9.7
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,5531,93,bandeja2,132,0.038957,-4.089915,0.067897,118.38,12.03,-51.76,94,OPCION 2,9.8
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,5531,95,bandeja2,132,0.032989,-4.124317,0.118826,23.5,31.19,-46.45,95,OPCION 2,9.9
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,5531,96,bandeja2,132,-0.053876,-4.018802,0.091964,13.16,-0.39,-25.55,96,OPCION 4,10.0
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,5531,97,bandeja2,132,-0.006426,-4.016071,0.074821,54.33,2.93,-26.05,97,OPCION 4,10.1
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,5531,98,bandeja2,132,-0.048683,-4.001801,0.110872,-16.7,-0.27,-33.39,98,OPCION 2,10.2
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,5531,99,bandeja2,132,-0.049368,-3.860584,0.104914,-162.08,-46.22,42.28,99,OPCION 2,10.3
