order,urn,name,name_acronym,party,party_acronym,vote,sim_seed,extraction_rank,bandeja_destino,sim_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,conteo_orden,conteo_rol,conteo_z
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,8387,17,bandeja1,62,0.178518,4.088756,0.066171,89.71,0.08,47.49,16,OPCION 4,2.0
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,8387,16,bandeja1,62,0.163673,4.010037,0.049999,-0.02,-0.0,127.19,17,OPCION 4,2.1
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,8387,18,bandeja1,62,-0.084981,4.215035,0.069263,-0.34,-0.14,18.86,18,OPCION 4,2.2
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,8387,19,bandeja1,62,0.146963,3.988429,0.069992,-0.0,-0.02,-1.63,19,OPCION 2,2.3
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,8387,21,bandeja1,62,0.040979,3.875669,0.049951,-0.01,0.04,5.09,20,OPCION 4,2.4
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,8387,22,bandeja1,62,-0.10764,4.151667,0.069973,-0.01,-0.02,14.61,21,OPCION 4,2.5
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,8387,20,bandeja1,62,-0.04435,4.17017,0.049994,-0.02,-0.02,19.25,22,OPCION 2,2.6
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,8387,23,bandeja1,62,0.143428,3.873282,0.069961,0.02,0.02,-42.53,23,OPCION 2,2.7
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,8387,25,bandeja1,62,-0.032289,4.135978,0.066244,90.01,0.01,19.26,24,OPCION 4,2.8
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,8387,24,bandeja1,62,-0.182525,4.082659,0.049997,-180.0,0.01,48.42,25,OPCION 4,2.9
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,8387,26,bandeja1,62,-0.043375,3.891471,0.049983,-0.03,-0.02,-140.65,26,OPCION 2,3.0
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,8387,27,bandeja1,62,-0.106672,4.063044,0.049861,-0.08,0.23,11.14,27,OPCION 2,3.1
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,8387,28,bandeja1,62,-0.00472,4.233727,0.049887,-0.16,0.05,1.08,28,OPCION 4,3.2
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,8387,29,bandeja1,62,0.147296,4.115422,0.049994,-0.02,-0.01,40.92,29,OPCION 2,3.3
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,8387,30,bandeja1,62,-0.175044,3.849634,0.05,180.0,-0.0,-47.12,30,OPCION 4,3.4
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,8387,31,bandeja1,62,-0.130879,4.083242,0.069991,-0.0,0.01,14.66,31,OPCION 4,3.5
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,8387,32,bandeja1,62,0.099728,4.072406,0.04999,0.01,-0.01,-50.13,32,OPCION 4,3.6
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,8387,35,bandeja1,62,-0.129651,3.904527,0.049998,-179.96,-0.05,-64.15,33,OPCION 4,3.7
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,8387,33,bandeja1,62,-0.012392,4.100048,0.049945,0.03,0.02,13.14,34,OPCION 4,3.8
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,8387,34,bandeja1,62,0.031509,3.932344,0.049965,-0.02,0.04,10.53,35,VICIADO,3.9
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,8387,36,bandeja1,62,0.121159,4.080181,0.069988,0.02,180.0,81.62,36,OPCION 2,4.0
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,8387,38,bandeja1,62,-0.074883,3.941109,0.049935,-0.14,-0.04,29.78,37,OPCION 2,4.1
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,8387,37,bandeja1,62,0.043543,3.872289,0.069925,-0.03,0.05,-0.72,38,OPCION 4,4.2
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,8387,39,bandeja1,62,-0.028648,4.09836,0.069923,0.02,-0.01,19.81,39,OPCION 4,4.3
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,8387,40,bandeja1,62,0.036569,4.151327,0.069977,0.08,0.01,-86.59,40,OPCION 2,4.4
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,8387,41,bandeja1,62,0.069896,4.010485,0.049957,0.02,-0.02,-40.98,41,OPCION 4,4.5
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,8387,42,bandeja1,62,0.052968,4.088511,0.069982,0.01,-0.01,4.15,42,OPCION 4,4.6
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,8387,43,bandeja1,62,-0.16337,3.916064,0.069953,-0.07,0.04,151.49,43,OPCION 4,4.7
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,8387,44,bandeja1,62,-0.003524,3.92557,0.069972,0.03,0.1,11.29,44,OPCION 2,4.8
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,8387,45,bandeja1,62,0.072603,3.932905,0.069902,-0.04,179.98,7.08,45,OPCION 2,4.9
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,8387,46,bandeja1,62,-0.147548,3.989861,0.049923,0.53,0.6,102.03,46,OPCION 2,5.0
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,8387,47,bandeja1,62,0.04752,3.893579,0.089918,0.05,0.02,87.26,47,OPCION 2,5.1
66,urn2,Nivardo Tello,NT,Perú Libre,PL,OPCION 4,8387,48,bandeja1,62,-0.08715,4.013365,0.049999,-0.0,0.0,11.13,48,OPCION 4,5.2
57,urn2,Jaime Quito,JQ,Bancada Socialista,BS,OPCION 4,8387,49,bandeja1,62,0.002541,4.029335,0.049983,0.04,0.02,54.71,49,OPCION 4,5.3
61,urn2,Magaly Ruíz,MR,Alianza para el Progreso,APP,INDETERMINADO,8387,50,bandeja1,62,0.073522,4.018024,0.069959,0.0,-0.03,-3.38,50,OPCION 4,5.4
58,urn2,Tania Ramírez,TR,Fuerza Popular,FP,INDETERMINADO,8387,51,bandeja1,62,0.050084,3.968112,0.089922,179.98,-0.04,86.72,51,OPCION 2,5.5
53,urn2,Luis Picón,LP,Podemos Perú,PP,INDETERMINADO,8387,53,bandeja2,62,-0.001424,-3.78292,0.04999,0.0,0.0,28.36,52,OPCION 2,5.6
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,8387,54,bandeja2,62,0.096752,-4.214567,0.052228,179.99,3.48,29.23,53,OPCION 2,5.7
62,urn2,Eduardo Salhuana,ES,Alianza para el Progreso,APP,INDETERMINADO,8387,55,bandeja2,62,0.050915,-4.19867,0.066249,90.0,0.0,29.22,54,OPCION 2,5.8
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,8387,52,bandeja2,62,0.007078,-4.181344,0.049962,0.04,0.05,28.81,55,OPCION 4,5.9
55,urn2,Segundo Quiroz,SQ,Alianza para el Progreso,APP,INDETERMINADO,8387,58,bandeja2,62,-0.1168,-3.810089,0.049995,179.99,-0.01,49.99,56,OPCION 2,6.0
56,urn2,Wilson Quispe,WQ,Juntos por el Perú,JPP,OPCION 4,8387,56,bandeja2,62,0.223638,-4.007935,0.049871,-0.1,0.03,-2.17,57,OPCION 4,6.1
54,urn2,Kelly Portalatino,KP,Perú Libre,PL,OPCION 4,8387,57,bandeja2,62,0.020394,-3.830806,0.049979,0.04,0.02,28.35,58,OPCION 4,6.2
47,urn2,Javier Padilla,JP,Honor y Democracia,HyD,INDETERMINADO,8387,60,bandeja2,62,-0.125166,-3.891965,0.049982,0.03,-0.0,-47.62,59,OPCION 2,6.3
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,8387,59,bandeja2,62,-0.045139,-3.766517,0.065235,136.9,-0.01,28.43,60,OPCION 4,6.4
51,urn2,Susel Paredes,SP,Bloque Democrático Popular,BDP,INDETERMINADO,8387,62,bandeja2,62,0.024941,-4.171611,0.069943,-179.97,0.04,29.19,61,OPCION 2,6.5
60,urn2,Silvana Robles,SR,Bancada Socialista,BS,OPCION 4,8387,61,bandeja2,62,-0.054909,-3.849381,0.049997,-0.0,0.0,23.42,62,OPCION 4,6.6
52,urn2,Alfredo Sinche,AS,Bancada Socialista,BS,OPCION 4,8387,64,bandeja2,62,0.176318,-3.905363,0.04999,-179.99,0.01,-21.94,63,OPCION 4,6.7
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,8387,66,bandeja2,62,-0.177597,-3.966454,0.04994,-0.1,-0.03,-21.66,64,OPCION 4,6.8
50,urn2,Alex Paredes,AP,Somos Perú,SP,INDETERMINADO,8387,63,bandeja2,62,-0.070491,-3.755556,0.072306,137.27,-6.26,21.69,65,OPCION 2,6.9
49,urn2,Karol Paredes,KP,Avanza País,AvP,INDETERMINADO,8387,65,bandeja2,62,0.170478,-4.057244,0.049992,0.01,0.02,-55.04,66,OPCION 4,7.0
41,urn2,Juan Mori,JM,Acción Popular,FP,INDETERMINADO,8387,67,bandeja2,62,-0.220901,-4.038524,0.049388,-0.08,-0.04,8.66,67,OPCION 4,7.1
44,urn2,Leslie Olivos,LO,Fuerza Popular,FP,INDETERMINADO,8387,68,bandeja2,62,0.135548,-4.106333,0.049976,0.01,-0.01,-43.62,68,OPCION 2,7.2
48,urn2,Francis Paredes,FP,Podemos Perú,PP,INDETERMINADO,8387,69,bandeja2,62,-0.13109,-4.13101,0.049973,-179.91,-0.04,89.43,69,OPCION 4,7.3
46,urn2,Flor Medina,FM,No agrupado,NA,INDETERMINADO,8387,70,bandeja2,62,-0.017072,-4.152863,0.066249,-89.97,-0.01,28.25,70,OPCION 4,7.4
45,urn2,Ariana Orué,AO,Podemos Perú,PP,INDETERMINADO,8387,71,bandeja2,62,0.025269,-3.887824,0.049955,0.02,0.04,28.35,71,OPCION 2,7.5
43,urn2,Alejandro Muñante,AM,Renovación Popular,RP,INDETERMINADO,8387,72,bandeja2,62,-0.016135,-3.851835,0.069984,0.0,0.03,2.9,72,OPCION 4,7.6
42,urn2,Martha Moyano,MM,Fuerza Popular,FP,INDETERMINADO,8387,73,bandeja2,62,0.145269,-3.817405,0.050034,0.06,-0.02,-37.62,73,OPCION 2,7.7
40,urn2,Jorge Morante,JM,Somos Perú,SP,INDETERMINADO,8387,74,bandeja2,62,-0.080327,-4.193613,0.049928,0.08,0.03,-144.87,74,OPCION 4,7.8
38,urn2,Silvia Monteza,SM,Acción Popular,AP,INDETERMINADO,8387,75,bandeja2,62,-0.0676,-4.121216,0.049978,-0.04,-179.98,-0.6,75,OPCION 2,7.9
31,urn2,Nieves Limachi,NL,Juntos por el Perú,JPP,OPCION 4,8387,77,bandeja2,62,0.114983,-3.877944,0.049936,179.84,0.04,59.76,76,OPCION 4,8.0
37,urn2,Isaac Mita,IM,Perú Libre,PL,OPCION 4,8387,79,bandeja2,62,0.182841,-4.059043,0.069963,0.03,0.04,-57.88,77,OPCION 4,8.1
39,urn2,Jorge Montoya,JM,Honor y Democracia,HyD,INDETERMINADO,8387,76,bandeja2,62,0.163049,-3.97006,0.049937,-0.05,-0.02,71.49,78,OPCION 2,8.2
34,urn2,José Luna,JL,Podemos Perú,PP,INDETERMINADO,8387,78,bandeja2,62,0.072079,-3.800575,0.06625,-89.98,0.0,-46.8,79,OPCION 4,8.3
26,urn2,Noelia Herrera,NH,Renovación Popular,RP,INDETERMINADO,8387,80,bandeja2,62,0.007085,-4.116596,0.066254,90.02,-0.0,1.74,80,OPCION 4,8.4
35,urn2,Pedro Martínez,PM,Acción Popular,AP,OPCION 2,8387,81,bandeja2,62,-0.160968,-3.931697,0.069932,-0.04,179.95,-37.44,81,OPCION 2,8.5
25,urn2,Paul Gutiérrez,PG,Somos Perú,SP,INDETERMINADO,8387,82,bandeja2,62,0.184751,-3.876762,0.070008,-0.02,-0.02,159.3,82,VICIADO,8.6
32,urn2,Juan Lizarzaburu,JL,Alianza para el Progreso,APP,INDETERMINADO,8387,83,bandeja2,62,0.173905,-3.94957,0.069965,0.02,0.01,-65.92,83,OPCION 2,8.7
36,urn2,Elizabeth Medina,EM,Somos Perú,SP,INDETERMINADO,8387,84,bandeja2,62,0.050681,-3.909885,0.068447,0.84,32.07,-59.95,84,OPCION 2,8.8
28,urn2,María Jáuregui,MJ,Renovación Popular,RP,INDETERMINADO,8387,85,bandeja2,62,-0.154307,-4.05483,0.049989,-179.97,-0.01,-81.33,85,OPCION 4,8.9
22,urn2,Gladys Echaíz,GE,Honor y Democracia,HyD,INDETERMINADO,8387,86,bandeja2,62,-0.100205,-4.147255,0.069964,-0.04,-179.99,-2.75,86,OPCION 4,9.0
30,urn2,Elva Julon,EJ,Alianza para el Progreso,APP,INDETERMINADO,8387,87,bandeja2,62,-0.069729,-4.11136,0.086231,90.02,0.01,-4.1,87,OPCION 4,9.1
24,urn2,Diana Gonzáles,DG,Avanza País,AvP,INDETERMINADO,8387,88,bandeja2,62,-0.200891,-4.108032,0.049537,0.94,-0.2,-52.6,88,OPCION 4,9.2
33,urn2,Jeny López,JL,Fuerza Popular,FP,INDETERMINADO,8387,89,bandeja2,62,-0.02105,-4.087422,0.066264,90.06,0.01,-14.56,89,OPCION 4,9.3
19,urn2,María Córdova,MC,Renovación Popular,RP,INDETERMINADO,8387,90,bandeja2,62,-0.105216,-4.028417,0.049984,0.0,-0.03,-81.35,90,VICIADO,9.4
27,urn2,Raúl Huamán,RH,Fuerza Popular,FP,INDETERMINADO,8387,91,bandeja2,62,0.079934,-4.057048,0.049821,-0.13,0.11,-43.62,91,OPCION 4,9.5
29,urn2,Heidy Juárez,HJ,Podemos Perú,PP,INDETERMINADO,8387,92,bandeja2,62,-0.18363,-3.859427,0.049946,-0.05,-179.85,43.02,92,OPCION 4,9.6
16,urn2,Eduardo Castillo,EC,Fuerza Popular,FP,INDETERMINADO,8387,93,bandeja2,62,0.103206,-3.976921,0.049978,-179.97,0.0,75.56,93,OPCION 2,9.7
15,urn2,Ernesto Bustamante,EB,Fuerza Popular,FP,INDETERMINADO,8387,94,bandeja2,62,0.167467,-4.164998,0.050416,178.9,-0.07,46.41,94,OPCION 2,9.8
21,urn2,Raúl Doroteo,RD,No agrupado,NA,INDETERMINADO,8387,95,bandeja2,62,0.163527,-4.108859,0.086379,89.69,-0.16,-27.14,95,OPCION 2,9.9
18,urn2,Miguel Ciccia,MC,Renovación Popular,RP,INDETERMINADO,8387,96,bandeja2,62,-0.033488,-4.025828,0.049828,-0.02,0.0,36.2,96,OPCION 4,10.0
13,urn2,Guido Bellido,GR,Podemos Perú,FP,INDETERMINADO,8387,97,bandeja2,62,-0.07409,-3.917469,0.061987,-149.33,-0.0,42.2,97,OPCION 4,10.1
23,urn2,Jhaec Espinoza,JE,Podemos Perú,PP,INDETERMINADO,8387,98,bandeja2,62,0.028788,-3.951936,0.066201,-131.99,-0.02,-25.68,98,OPCION 2,10.2
14,urn2,Juan Burgos,JB,Podemos Perú,PP,INDETERMINADO,8387,99,bandeja2,62,0.09967,-4.064721,0.069919,-0.02,-0.11,-20.16,99,OPCION 2,10.3
20,urn2,Victor Cutipa,VC,Juntos por el Perú,JPP,OPCION 4,8387,102,bandeja2,62,-0.08314,-3.962897,0.068947,-151.64,13.54,6.25,100,OPCION 4,10.4
17,urn2,Roberto Chiabra,RC,Alianza para el Progreso,APP,INDETERMINADO,8387,100,bandeja2,62,0.109158,-4.047271,0.089891,-0.03,-0.14,-24.17,101,OPCION 2,10.5
11,urn2,Rosangella Barbarán,RB,Fuerza Popular,FP,INDETERMINADO,8387,101,bandeja2,62,-0.162283,-4.029377,0.069984,0.03,0.01,-78.85,102,OPCION 4,10.6
9,urn2,José Arriola,JA,Podemos Perú,PP,INDETERMINADO,8387,103,bandeja2,62,0.023266,-4.06043,0.093491,17.73,32.28,-12.8,103,OPCION 2,10.7
10,urn2,Alfredo Azurín,AA,Somos Perú,SP,INDETERMINADO,8387,104,bandeja2,62,0.072207,-3.863281,0.086182,90.05,0.02,-33.81,104,OPCION 2,10.8
7,urn2,Carlos Alva,CA,Acción Popular,AP,INDETERMINADO,8387,105,bandeja2,62,-0.140742,-3.830529,0.069986,0.02,-0.0,-85.42,105,OPCION 2,10.9
12,urn2,Diego Bazán,DB,Renovación Popular,RP,INDETERMINADO,8387,106,bandeja2,62,-0.091845,-4.029671,0.06997,179.97,0.06,26.66,106,OPCION 2,11.0
4,urn2,Lady Camones,LC,Alianza para el Progreso,APP,INDETERMINADO,8387,107,bandeja2,62,0.045048,-4.001843,0.070636,-0.1,142.16,45.97,107,OPCION 4,11.1
6,urn2,Maria del Carmen Alva,MCA,Acción Popular,AP,OPCION 2,8387,109,bandeja2,62,0.003755,-4.125695,0.102502,180.0,0.0,-4.93,108,OPCION 2,11.2
2,urn2,Waldemar Cerrón,WC,Perú Libre,PL,OPCION 4,8387,110,bandeja2,62,0.239966,-4.000055,0.069817,-0.06,-0.12,-88.69,109,OPCION 4,11.3
8,urn2,Rosselli Amuruz,RA,Avanza País,AvP,INDETERMINADO,8387,108,bandeja2,62,-0.011565,-4.051588,0.068756,5.72,7.02,-14.62,110,OPCION 4,11.4
5,urn2,Alejandro Cavero,AC,Avanza País,AvP,INDETERMINADO,8387,112,bandeja2,62,-0.022823,-3.905754,0.081128,-170.15,-18.94,68.91,111,OPCION 4,11.5
3,urn2,Ilich López,IL,Acción Popular,AP,OPCION 2,8387,111,bandeja2,62,0.007171,-3.997249,0.098966,-16.78,18.91,-71.94,112,OPCION 2,11.6
1,urn2,Fernando Rospigliosi,FR,Fuerza Popular,FP,INDETERMINADO,8387,113,bandeja2,62,-0.027113,-3.990372,0.078524,-21.82,23.89,-1.31,113,OPCION 4,11.7
40,urn1,Patricia Chirinos,PC,Renovación Popular,RP,OPCION 4,5154,1,bandeja1,63,0.151165,3.980232,0.049984,-0.0,-0.0,16.03,1,OPCION 4,0.5
38,urn1,Mary Acuña,MA,Alianza para el Progreso,APP,INDETERMINADO,5154,2,bandeja1,63,0.025519,4.202528,0.049948,-179.99,0.01,23.46,2,OPCION 2,0.6
33,urn1,Elías Varas,EV,Juntos por el Perú,JPP,OPCION 4,5154,3,bandeja1,63,-0.136144,3.833572,0.049996,-0.0,0.02,-1.18,3,OPCION 4,0.7
37,urn1,Óscar Zea,OZ,Somos Perú,SP,INDETERMINADO,5154,4,bandeja1,63,0.03307,3.787068,0.049985,179.99,0.01,-37.27,4,OPCION 2,0.8
29,urn1,Rosio Torres,RT,Alianza para el Progreso,APP,INDETERMINADO,5154,5,bandeja1,63,-0.218953,3.961137,0.049881,-0.01,-0.05,6.74,5,OPCION 4,0.9
39,urn1,Segundo Acuña,SA,Honor y Democracia,HyD,INDETERMINADO,5154,6,bandeja1,63,0.129443,4.157594,0.049981,0.02,-0.02,33.0,6,OPCION 4,1.0
32,urn1,Héctor Valer,HV,Somos Perú,SP,INDETERMINADO,5154,7,bandeja1,63,-0.156371,3.972233,0.049976,-0.0,-0.02,-83.19,7,OPCION 4,1.1
36,urn1,Norma Yarrow,NY,Renovación Popular,RP,INDETERMINADO,5154,8,bandeja1,63,0.147869,3.913029,0.049984,-180.0,-0.0,26.38,8,OPCION 4,1.2
28,urn1,Magally Santisteban,MS,Fuerza Popular,FP,INDETERMINADO,5154,9,bandeja1,63,-0.04571,4.197171,0.04999,0.01,-180.0,-73.31,9,OPCION 4,1.3
27,urn1,Abel Reyes,AR,Perú Libre,PL,OPCION 4,5154,12,bandeja1,63,-0.002729,4.211337,0.069966,-179.98,0.03,83.91,10,OPCION 4,1.4
34,urn1,Elvis Vergara,EV,Acción Popular,AP,INDETERMINADO,5154,10,bandeja1,63,-0.073394,4.238112,0.066249,90.01,0.0,-163.22,11,OPCION 4,1.5
35,urn1,José Williams,JW,Avanza País,AvP,INDETERMINADO,5154,11,bandeja1,63,-0.05414,3.8019,0.049857,-0.04,0.03,-44.66,12,OPCION 2,1.6
24,urn1,Segundo Montalvo,SM,Perú Libre,PL,INDETERMINADO,5154,13,bandeja1,63,0.116103,3.807057,0.049994,0.0,0.01,43.71,13,OPCION 2,1.7
31,urn1,Jhakeline Ugarte,JU,Juntos por el Perú,JPP,OPCION 4,5154,16,bandeja1,63,-0.038393,3.86154,0.049951,-0.01,0.03,-39.96,14,OPCION 4,1.8
22,urn1,Jorge Marticorena,JM,Alianza para el Progreso,APP,INDETERMINADO,5154,14,bandeja1,63,0.039637,4.149985,0.049955,-179.93,0.01,25.47,15,OPCION 2,1.9
30,urn1,Adriana Tudela,AT,Avanza País,AvP,INDETERMINADO,5154,15,bandeja1,63,-0.11156,3.897859,0.049896,-179.98,-0.07,-89.57,16,OPCION 4,2.0
23,urn1,Esdras Medina,EM,Renovación Popular,RP,INDETERMINADO,5154,17,bandeja1,63,0.118076,4.168152,0.069983,0.01,-0.02,41.13,17,OPCION 4,2.1
18,urn1,Mery Infantes,MI,Fuerza Popular,FP,INDETERMINADO,5154,18,bandeja1,63,0.128792,4.040925,0.04999,0.02,0.0,34.13,18,OPCION 4,2.2
21,urn1,George Málaga,GM,No agrupado,NA,INDETERMINADO,5154,19,bandeja1,63,-0.183084,4.036284,0.05,-0.0,-180.0,22.56,19,OPCION 2,2.3
26,urn1,César Revilla,CR,Fuerza Popular,FP,INDETERMINADO,5154,20,bandeja1,63,-0.127242,4.106003,0.049993,-0.0,0.0,15.98,20,OPCION 4,2.4
20,urn1,Judith Laura,JL,Podemos Perú,PP,INDETERMINADO,5154,21,bandeja1,63,-0.114937,4.175781,0.049895,-0.14,0.03,-73.4,21,OPCION 4,2.5
19,urn1,Patricia Juárez,PJ,Fuerza Popular,FP,INDETERMINADO,5154,22,bandeja1,63,0.085472,3.855449,0.049995,0.0,0.0,49.54,22,OPCION 2,2.6
15,urn1,Víctor Flores,VF,Fuerza Popular,FP,INDETERMINADO,5154,23,bandeja1,63,-0.066172,3.842433,0.069964,179.99,0.03,-34.54,23,OPCION 2,2.7
16,urn1,Idelso García,IG,Alianza para el Progreso,APP,INDETERMINADO,5154,24,bandeja1,63,-0.016554,4.148892,0.06998,0.08,0.01,-6.56,24,OPCION 4,2.8
11,urn1,Pasión Dávila,PD,Bancada Socialista,BS,OPCION 4,5154,27,bandeja1,63,-0.10337,3.976046,0.049957,-0.01,0.02,97.63,25,OPCION 4,2.9
25,urn1,Auristela Obando,AO,Fuerza Popular,FP,INDETERMINADO,5154,25,bandeja1,63,0.179049,3.852792,0.049883,-0.09,-0.01,50.46,26,OPCION 2,3.0
13,urn1,Jorge Flores,JF,Alianza para el Progreso,APP,INDETERMINADO,5154,26,bandeja1,63,0.061281,3.910162,0.049878,0.06,0.08,51.42,27,OPCION 2,3.1
14,urn1,Alex Flores,AF,Bancada Socialista,BS,OPCION 4,5154,29,bandeja1,63,-0.048198,4.129829,0.049986,-0.01,0.01,17.29,28,OPCION 4,3.2
10,urn1,José Cueto,JC,Renovación Popular,RP,INDETERMINADO,5154,28,bandeja1,63,0.095994,3.877691,0.069985,-179.99,0.01,39.82,29,OPCION 2,3.3
12,urn1,Hamlet Echeverría,HE,Juntos por el Perú,JPP,OPCION 4,5154,31,bandeja1,63,-0.065481,4.086383,0.066246,-90.01,0.0,17.43,30,OPCION 4,3.4
17,urn1,Nelcy Heidinger,NH,Alianza para el Progreso,APP,INDETERMINADO,5154,30,bandeja1,63,0.13968,3.845117,0.069984,0.0,0.05,39.73,31,OPCION 4,3.5
9,urn1,Flavio Cruz,FC,Perú Libre,PL,OPCION 4,5154,34,bandeja1,63,0.065077,3.900897,0.086132,90.13,0.11,42.19,32,OPCION 4,3.6
7,urn1,Luis Cordero,LC,Alianza para el Progreso,APP,INDETERMINADO,5154,32,bandeja1,63,-0.006743,3.918195,0.049942,0.11,0.01,50.48,33,OPCION 4,3.7
8,urn1,Isabel Cortez,IC,No agrupado,NA,INDETERMINADO,5154,33,bandeja1,63,-0.107387,4.188468,0.069973,0.01,-0.02,2.61,34,OPCION 4,3.8
6,urn1,Nilza Chacón,NC,Fuerza Popular,FP,INDETERMINADO,5154,35,bandeja1,63,0.037332,3.912537,0.086159,89.88,0.04,34.63,35,VICIADO,3.9
4,urn1,Luis Alegría,LA,Fuerza Popular,FP,OPCION 2,5154,36,bandeja1,63,-0.051734,4.069421,0.066249,-90.0,0.0,17.83,36,OPCION 2,4.0
3,urn1,Yorel Alcarraz,YA,Somos Perú,SP,INDETERMINADO,5154,37,bandeja1,63,0.091459,4.09262,0.049963,0.01,-0.06,-56.36,37,OPCION 2,4.1
1,urn1,María Agüero,MA,Perú Libre,PL,OPCION 4,5154,38,bandeja1,63,-0.15343,3.950747,0.069971,-179.98,0.02,89.98,38,OPCION 4,4.2
5,urn1,José Balcázar,JB,Perú Libre,PL,OPCION 4,5154,39,bandeja1,63,0.029818,4.061544,0.049909,-0.05,0.02,23.83,39,OPCION 4,4.3
2,urn1,Alejandro Aguinaga,AA,Fuerza Popular,FP,INDETERMINADO,5154,40,bandeja1,63,0.16972,3.922888,0.069983,-0.01,-0.02,116.13,40,OPCION 2,4.4
72,urn2,Margot Palacios,MP,No agrupado,NA,INDETERMINADO,5154,41,bandeja1,63,0.143534,4.006231,0.069982,0.0,-0.0,39.14,41,OPCION 4,4.5
71,urn2,Luis Aragón,LA,Acción Popular,AP,INDETERMINADO,5154,42,bandeja1,63,0.073505,4.000799,0.049988,0.02,0.01,-64.85,42,OPCION 4,4.6
70,urn2,Ana Zegarra,AZ,Somos Perú,SP,INDETERMINADO,5154,43,bandeja1,63,-0.007698,3.989745,0.049999,-0.02,0.01,17.73,43,OPCION 4,4.7
67,urn2,Cheryl Trigozo,CT,Renovación Popular,RP,INDETERMINADO,5154,44,bandeja1,63,0.046161,4.072895,0.069928,-0.06,-0.02,43.79,44,OPCION 2,4.8
68,urn2,Jorge Zeballos,JZ,Renovación Popular,RP,INDETERMINADO,5154,45,bandeja1,63,0.218652,4.014392,0.04997,-0.03,0.01,15.98,45,OPCION 2,4.9
69,urn2,Carlos Zeballos,CZ,Bloque Democrático Popular,BDP,INDETERMINADO,5154,46,bandeja1,63,0.103339,4.050377,0.070001,0.03,-0.0,44.66,46,OPCION 2,5.0
73,urn2,Hilda Portero,HP,Acción Popular,AP,INDETERMINADO,5154,47,bandeja1,63,0.050636,3.985378,0.069935,0.07,0.06,-39.48,47,OPCION 2,5.1
65,urn2,María Taipe,MT,Perú Libre,PL,OPCION 4,5154,48,bandeja1,63,-0.047004,4.032437,0.049932,0.16,0.05,17.6,48,OPCION 4,5.2
59,urn2,Janet Rivas,JR,Perú Libre,PL,OPCION 4,5154,49,bandeja1,63,0.128614,3.966828,0.08997,-0.07,-0.04,73.61,49,OPCION 4,5.3
64,urn2,Germán Tacuri,GT,Juntos por el Perú,JPP,OPCION 4,5154,50,bandeja1,63,0.054597,3.970505,0.089903,0.09,0.01,-1.27,50,OPCION 4,5.4
63,urn2,Wilson Soto,WS,Acción Popular,AP,INDETERMINADO,5154,51,bandeja1,63,-0.047259,3.983819,0.069987,-0.03,-0.03,21.32,51,OPCION 2,5.5
